//544																					
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF
5145MtyBay	7	C	9/20/2007	14:19	237.235	36.911		131.4	0	9.1974	0	34.0136	0	26.23	0	72.8	0	25.2	0	28.32	0
5145MtyBay	7	C	9/20/2007	14:19	237.235	36.911		121.62	0	9.2447	0	34.004	0	26.215	0	76.5	0	26.5	0	28.2	0
5145MtyBay	7	C	9/20/2007	14:19	237.235	36.911		111.26	0	9.3347	0	33.984	0	26.183	0	79.5	0	27.5	0	27.87	0
5145MtyBay	7	C	9/20/2007	14:19	237.235	36.911		101.05	0	9.6445	0	33.9337	0	26.09	0	87.2	0	30.4	0	27.22	0
5145MtyBay	7	C	9/20/2007	14:19	237.235	36.911		96.26	0	9.6944	0	33.9265	0	26.076	0	87.7	0	30.6	0	27.57	0
5145MtyBay	7	C	9/20/2007	14:19	237.235	36.911		91.6	0	9.7362	0	33.9126	0	26.058	0	89.6	0	31.3	0	27.02	0
5145MtyBay	7	C	9/20/2007	14:19	237.235	36.911		86.48	0	9.7853	0	33.896	0	26.036	0	94.5	0	33.1	0	25.97	0
5145MtyBay	7	C	9/20/2007	14:19	237.235	36.911		81.56	0	9.9007	0	33.8739	0	25.998	0	100	0	35.1	0	25.67	0
5145MtyBay	7	C	9/20/2007	14:19	237.235	36.911		76.58	0	10.0022	0	33.8549	0	25.965	0	106.6	0	37.5	0	25.24	0
5145MtyBay	7	C	9/20/2007	14:19	237.235	36.911		71.71	0	10.0661	0	33.8378	0	25.94	0	112.9	0	39.7	0	24.6	0
5145MtyBay	7	C	9/20/2007	14:19	237.235	36.911		66.28	0	10.0585	0	33.8246	0	25.93	0	119	0	41.9	0	24.75	0
5145MtyBay	7	C	9/20/2007	14:19	237.235	36.911		61.63	0	10.2341	0	33.8192	0	25.895	0	121.7	0	43	0	24.1	0
5145MtyBay	7	C	9/20/2007	14:19	237.235	36.911		56.67	0	10.3827	0	33.8028	0	25.856	0	127.4	0	45.2	0	23.66	0
5145MtyBay	7	C	9/20/2007	14:19	237.235	36.911		51.74	0	10.5621	0	33.7441	0	25.776	0	136.3	0	48.5	0	22.34	0
5145MtyBay	7	C	9/20/2007	14:19	237.235	36.911		46.19	0	10.6932	0	33.7303	0	25.741	0	144.9	0	51.7	0	21.78	0
5145MtyBay	7	C	9/20/2007	14:19	237.235	36.911		41.35	0	10.7222	0	33.6226	0	25.646	0	150.4	0	53.6	0	20.35	0
5145MtyBay	7	C	9/20/2007	14:19	237.235	36.911		36.53	0	11.4678	0	33.6102	0	25.501	0	174.7	0	63.3	0	17.54	0
5145MtyBay	7	C	9/20/2007	14:19	237.235	36.911		31.05	0	11.5691	0	33.5931	0	25.468	0	183.5	0	66.6	0	16.7	0
5145MtyBay	7	C	9/20/2007	14:19	237.235	36.911		26.52	0	12.0693	0	33.5254	0	25.317	0	189.8	0	69.6	0	15.01	0
5145MtyBay	7	C	9/20/2007	14:19	237.235	36.911		21.44	0	13.5905	0	33.4069	0	24.917	0	249.9	0	94.6	0	7.14	0
5145MtyBay	7	C	9/20/2007	14:19	237.235	36.911		16.53	0	13.9258	0	33.399	0	24.841	0	252.7	0	96.3	0	6.14	0
5145MtyBay	7	C	9/20/2007	14:19	237.235	36.911		11.76	0	14.0117	0	33.398	0	24.822	0	255.8	0	97.7	0	6.4	0
5145MtyBay	7	C	9/20/2007	14:19	237.235	36.911		7.51	0	14.0269	0	33.3983	0	24.819	0	255.7	0	97.6	0	6.61	0
5145MtyBay	7	C	9/20/2007	14:19	237.235	36.911															
5145MtyBay	8	C	9/21/2007	0:05	237.189	36.941		1001.52	0	4.0851	0	34.4244	0	27.269	0	13.8	0	4.2	0	43.02	0
5145MtyBay	8	C	9/21/2007	0:05	237.189	36.941		950.94	0	4.1821	0	34.4102	0	27.246	0	12.4	0	3.8	0	43	0
5145MtyBay	8	C	9/21/2007	0:05	237.189	36.941		900.92	0	4.2829	0	34.3959	0	27.223	0	11	0	3.4	0	43.03	0
5145MtyBay	8	C	9/21/2007	0:05	237.189	36.941		851.31	0	4.4053	0	34.3751	0	27.192	0	10.1	0	3.1	0	42.86	0
5145MtyBay	8	C	9/21/2007	0:05	237.189	36.941		801.7	0	4.5568	0	34.3497	0	27.154	0	9.2	0	2.9	0	42.66	0
5145MtyBay	8	C	9/21/2007	0:05	237.189	36.941		751.21	0	4.7172	0	34.3327	0	27.121	0	8.7	0	2.7	0	42.29	0
5145MtyBay	8	C	9/21/2007	0:05	237.189	36.941		701.06	0	4.954	0	34.3187	0	27.081	0	8.6	0	2.7	0	41.82	0
5145MtyBay	8	C	9/21/2007	0:05	237.189	36.941		651.6	0	5.1203	0	34.2754	0	27.025	0	10.1	0	3.2	0	41.37	0
5145MtyBay	8	C	9/21/2007	0:05	237.189	36.941		600.7	0	5.3951	0	34.2491	0	26.97	0	13.7	0	4.3	0	40.27	0
5145MtyBay	8	C	9/21/2007	0:05	237.189	36.941		551.17	0	5.62	0	34.244	0	26.937	0	14.4	0	4.6	0	39.82	0
5145MtyBay	8	C	9/21/2007	0:05	237.189	36.941		501.57	0	5.5414	0	34.1705	0	26.887	0	21.8	0	6.9	0	39.77	0
5145MtyBay	8	C	9/21/2007	0:05	237.189	36.941		451.28	0	5.8887	0	34.14	0	26.817	0	29.2	0	9.4	0	38.5	0
5145MtyBay	8	C	9/21/2007	0:05	237.189	36.941		401.72	0	6.3001	0	34.1031	0	26.732	0	38	0	12.3	0	37.4	0
5145MtyBay	8	C	9/21/2007	0:05	237.189	36.941		378.87	0	6.5268	0	34.0891	0	26.69	0	46.4	0	15.1	0	36.2	0
5145MtyBay	8	C	9/21/2007	0:05	237.189	36.941		361.25	0	6.7	0	34.0929	0	26.67	0	47.7	0	15.6	0	35.89	0
5145MtyBay	8	C	9/21/2007	0:05	237.189	36.941		351.07	0	6.8699	0	34.0919	0	26.645	0	49.7	0	16.3	0	35.41	0
5145MtyBay	8	C	9/21/2007	0:05	237.189	36.941		341.52	0	7.1049	0	34.1069	0	26.625	0	50.3	0	16.6	0	34.77	0
5145MtyBay	8	C	9/21/2007	0:05	237.189	36.941		331.02	0	7.2721	0	34.1224	0	26.614	0	51	0	16.9	0	34.13	0
5145MtyBay	8	C	9/21/2007	0:05	237.189	36.941		321.11	0	7.6865	0	34.191	0	26.611	0	46.2	0	15.5	0	33.3	0
5145MtyBay	8	C	9/21/2007	0:05	237.189	36.941		311.4	0	7.8379	0	34.193	0	26.59	0	42.7	0	14.3	0	32.99	0
5145MtyBay	8	C	9/21/2007	0:05	237.189	36.941		301.53	0	7.9005	0	34.1826	0	26.572	0	42.6	0	14.3	0	32.64	0
5145MtyBay	8	C	9/21/2007	0:05	237.189	36.941		290.88	0	7.9512	0	34.1827	0	26.565	0	44.1	0	14.8	0	32.61	0
5145MtyBay	8	C	9/21/2007	0:05	237.189	36.941		281.57	0	7.9828	0	34.174	0	26.553	0	45.1	0	15.2	0	32.62	0
5145MtyBay	8	C	9/21/2007	0:05	237.189	36.941		271.65	0	8.0675	0	34.1765	0	26.542	0	46.6	0	15.7	0	32.13	0
5145MtyBay	8	C	9/21/2007	0:05	237.189	36.941		261.46	0	8.1329	0	34.1697	0	26.527	0	48.6	0	16.4	0	31.98	0
5145MtyBay	8	C	9/21/2007	0:05	237.189	36.941		251.02	0	8.2202	0	34.1695	0	26.513	0	49	0	16.6	0	31.81	0
5145MtyBay	8	C	9/21/2007	0:05	237.189	36.941		241.72	0	8.3258	0	34.1622	0	26.491	0	49.9	0	16.9	0	31.5	0
5145MtyBay	8	C	9/21/2007	0:05	237.189	36.941		230.41	0	8.3642	0	34.1578	0	26.481	0	50.9	0	17.3	0	31.31	0
5145MtyBay	8	C	9/21/2007	0:05	237.189	36.941		220.57	0	8.4386	0	34.1506	0	26.464	0	52.4	0	17.8	0	31.08	0
5145MtyBay	8	C	9/21/2007	0:05	237.189	36.941		211.02	0	8.5381	0	34.1393	0	26.439	0	53.8	0	18.4	0	30.81	0
5145MtyBay	8	C	9/21/2007	0:05	237.189	36.941		201.65	0	8.6146	0	34.1295	0	26.419	0	55.3	0	18.9	0	30.78	0
5145MtyBay	8	C	9/21/2007	0:05	237.189	36.941		191.35	0	8.7214	0	34.1209	0	26.395	0	56.2	0	19.2	0	30.33	0
5145MtyBay	8	C	9/21/2007	0:05	237.189	36.941		181.44	0	8.7655	0	34.1169	0	26.385	0	57.3	0	19.6	0	30.34	0
5145MtyBay	8	C	9/21/2007	0:05	237.189	36.941		171.01	0	8.8227	0	34.1016	0	26.363	0	59.4	0	20.4	0	30.05	0
5145MtyBay	8	C	9/21/2007	0:05	237.189	36.941		160.69	0	8.9456	0	34.049	0	26.3	0	65	0	22.3	0	29.21	0
5145MtyBay	8	C	9/21/2007	0:05	237.189	36.941		150.79	0	9.0493	0	34.044	0	26.279	0	69.5	0	24	0	29.03	0
5145MtyBay	8	C	9/21/2007	0:05	237.189	36.941		141.41	0	9.1302	0	34.0272	0	26.253	0	71.8	0	24.8	0	28.58	0
5145MtyBay	8	C	9/21/2007	0:05	237.189	36.941		131.16	0	9.4368	0	33.96	0	26.147	0	76.6	0	26.6	0	27.26	0
5145MtyBay	8	C	9/21/2007	0:05	237.189	36.941		121.46	0	9.5302	0	33.947	0	26.121	0	84.8	0	29.5	0	27.22	0
5145MtyBay	8	C	9/21/2007	0:05	237.189	36.941		110.97	0	9.6212	0	33.9291	0	26.091	0	87.9	0	30.7	0	27.26	0
5145MtyBay	8	C	9/21/2007	0:05	237.189	36.941		101.74	0	9.6849	0	33.9072	0	26.062	0	94.1	0	32.9	0	26.66	0
5145MtyBay	8	C	9/21/2007	0:05	237.189	36.941		96.07	0	9.8	0	33.8851	0	26.024	0	100.4	0	35.1	0	25.94	0
5145MtyBay	8	C	9/21/2007	0:05	237.189	36.941		91.23	0	9.9297	0	33.871	0	25.99	0	104.5	0	36.7	0	25.77	0
5145MtyBay	8	C	9/21/2007	0:05	237.189	36.941		86.57	0	9.9868	0	33.8591	0	25.971	0	107.5	0	37.8	0	25.21	0
5145MtyBay	8	C	9/21/2007	0:05	237.189	36.941		81.58	0	10.0472	0	33.8489	0	25.952	0	113.8	0	40.1	0	24.8	0
5145MtyBay	8	C	9/21/2007	0:05	237.189	36.941		76.26	0	10.1711	0	33.8384	0	25.922	0	119.3	0	42.1	0	24.34	0
5145MtyBay	8	C	9/21/2007	0:05	237.189	36.941		71.37	0	10.2376	0	33.825	0	25.9	0	123.5	0	43.6	0	24.16	0
5145MtyBay	8	C	9/21/2007	0:05	237.189	36.941		66.31	0	10.3264	0	33.8076	0	25.87	0	125.8	0	44.5	0	23.74	0
5145MtyBay	8	C	9/21/2007	0:05	237.189	36.941		61.76	0	10.3614	0	33.7789	0	25.84	0	130.4	0	46.2	0	23.75	0
5145MtyBay	8	C	9/21/2007	0:05	237.189	36.941		56.32	0	10.324	0	33.7523	0	25.824	0	135.6	0	48	0	23.03	0
5145MtyBay	8	C	9/21/2007	0:05	237.189	36.941		51.83	0	10.1971	0	33.5592	0	25.685	0	144.8	0	51	0	21.67	0
5145MtyBay	8	C	9/21/2007	0:05	237.189	36.941		46.63	0	11.4311	0	33.5814	0	25.483	0	177.6	0	64.3	0	17.47	0
5145MtyBay	8	C	9/21/2007	0:05	237.189	36.941		41.8	0	11.4364	0	33.5697	0	25.473	0	185.9	0	67.3	0	17.3	0
5145MtyBay	8	C	9/21/2007	0:05	237.189	36.941		36.82	0	11.4276	0	33.4761	0	25.396	0	188.9	0	68.3	0	16.89	0
5145MtyBay	8	C	9/21/2007	0:05	237.189	36.941		31.92	0	11.8315	0	33.4156	0	25.27	0	203.8	0	74.3	0	14.15	0
5145MtyBay	8	C	9/21/2007	0:05	237.189	36.941		26.52	0	12.5533	0	33.434	0	25.147	0	224.1	0	83	0	11.34	0
5145MtyBay	8	C	9/21/2007	0:05	237.189	36.941		21.27	0	12.6395	0	33.4275	0	25.125	0	228.6	0	84.9	0	10.66	0
5145MtyBay	8	C	9/21/2007	0:05	237.189	36.941		16.78	0	12.9207	0	33.4269	0	25.069	0	233.3	0	87.1	0	10	0
5145MtyBay	8	C	9/21/2007	0:05	237.189	36.941		11.77	0	13.9379	0	33.403	0	24.842	0	258.6	0	98.6	0	6.28	0
5145MtyBay	8	C	9/21/2007	0:05	237.189	36.941		7.79	0	14.0164	0	33.3976	0	24.821	0	264	0	100.8	0	6.43	0
5145MtyBay	8	C	9/21/2007	0:05	237.189	36.941															
5145MtyBay	9	C	9/21/2007	10:05	237.149	36.961		1001.28	0	4.077	0	34.4284	0	27.273	0	13.8	0	4.2	0	43.1	0
5145MtyBay	9	C	9/21/2007	10:05	237.149	36.961		950.97	0	4.2024	0	34.4135	0	27.247	0	12.4	0	3.8	0	42.98	0
5145MtyBay	9	C	9/21/2007	10:05	237.149	36.961		901.18	0	4.3202	0	34.3933	0	27.217	0	11	0	3.4	0	42.99	0
5145MtyBay	9	C	9/21/2007	10:05	237.149	36.961		850.91	0	4.4865	0	34.3648	0	27.174	0	9.6	0	3	0	42.71	0
5145MtyBay	9	C	9/21/2007	10:05	237.149	36.961		800.78	0	4.5869	0	34.3461	0	27.147	0	9.2	0	2.9	0	42.56	0
5145MtyBay	9	C	9/21/2007	10:05	237.149	36.961		751.49	0	4.8714	0	34.3293	0	27.1	0	8.6	0	2.7	0	41.86	0
5145MtyBay	9	C	9/21/2007	10:05	237.149	36.961		701.43	0	5.0764	0	34.3003	0	27.051	0	8.9	0	2.8	0	41.62	0
5145MtyBay	9	C	9/21/2007	10:05	237.149	36.961		650.81	0	5.2935	0	34.2736	0	27.003	0	12	0	3.8	0	40.84	0
5145MtyBay	9	C	9/21/2007	10:05	237.149	36.961		601.6	0	5.466	0	34.2589	0	26.969	0	13.6	0	4.3	0	40.01	0
5145MtyBay	9	C	9/21/2007	10:05	237.149	36.961		551.23	0	5.6238	0	34.2427	0	26.936	0	15.2	0	4.9	0	39.75	0
5145MtyBay	9	C	9/21/2007	10:05	237.149	36.961		501.42	0	5.7477	0	34.17	0	26.86	0	23.5	0	7.5	0	39.22	0
5145MtyBay	9	C	9/21/2007	10:05	237.149	36.961		451.1	0	6.2662	0	34.1393	0	26.767	0	32.3	0	10.4	0	37.51	0
5145MtyBay	9	C	9/21/2007	10:05	237.149	36.961		401.42	0	6.341	0	34.1018	0	26.726	0	42.3	0	13.7	0	37.04	0
5145MtyBay	9	C	9/21/2007	10:05	237.149	36.961		381.6	0	6.4686	0	34.086	0	26.696	0	46.5	0	15.1	0	36.45	0
5145MtyBay	9	C	9/21/2007	10:05	237.149	36.961		361.43	0	6.7703	0	34.0963	0	26.663	0	48.2	0	15.8	0	35.65	0
5145MtyBay	9	C	9/21/2007	10:05	237.149	36.961		350.77	0	6.9034	0	34.0932	0	26.642	0	49.6	0	16.3	0	35.22	0
5145MtyBay	9	C	9/21/2007	10:05	237.149	36.961		341.35	0	7.5988	0	34.1824	0	26.616	0	47.5	0	15.9	0	33.58	0
5145MtyBay	9	C	9/21/2007	10:05	237.149	36.961		331.51	0	7.7504	0	34.1892	0	26.6	0	42.3	0	14.2	0	33.38	0
5145MtyBay	9	C	9/21/2007	10:05	237.149	36.961		320.97	0	7.8991	0	34.1794	0	26.57	0	43.1	0	14.5	0	32.84	0
5145MtyBay	9	C	9/21/2007	10:05	237.149	36.961		311.56	0	7.9149	0	34.1682	0	26.558	0	45.3	0	15.2	0	32.75	0
5145MtyBay	9	C	9/21/2007	10:05	237.149	36.961		301.42	0	7.957	0	34.1669	0	26.551	0	46.3	0	15.6	0	32.67	0
5145MtyBay	9	C	9/21/2007	10:05	237.149	36.961		291.54	0	8.0557	0	34.1662	0	26.535	0	47.1	0	15.9	0	32.46	0
5145MtyBay	9	C	9/21/2007	10:05	237.149	36.961		281.3	0	8.1605	0	34.1644	0	26.518	0	48	0	16.2	0	32.03	0
5145MtyBay	9	C	9/21/2007	10:05	237.149	36.961		270.82	0	8.2881	0	34.1607	0	26.496	0	49.4	0	16.7	0	31.71	0
5145MtyBay	9	C	9/21/2007	10:05	237.149	36.961		261.56	0	8.3161	0	34.1618	0	26.492	0	49.9	0	16.9	0	31.53	0
5145MtyBay	9	C	9/21/2007	10:05	237.149	36.961		251.4	0	8.3651	0	34.1588	0	26.482	0	50.9	0	17.3	0	31.35	0
5145MtyBay	9	C	9/21/2007	10:05	237.149	36.961		241.43	0	8.5028	0	34.1632	0	26.465	0	52.8	0	18	0	31.01	0
5145MtyBay	9	C	9/21/2007	10:05	237.149	36.961		230.83	0	8.5456	0	34.1476	0	26.445	0	53.3	0	18.2	0	30.8	0
5145MtyBay	9	C	9/21/2007	10:05	237.149	36.961		221.05	0	8.6094	0	34.1377	0	26.427	0	54.8	0	18.7	0	30.56	0
5145MtyBay	9	C	9/21/2007	10:05	237.149	36.961		211.58	0	8.6454	0	34.1323	0	26.417	0	56.4	0	19.3	0	30.49	0
5145MtyBay	9	C	9/21/2007	10:05	237.149	36.961		201.08	0	8.7593	0	34.1052	0	26.376	0	57.9	0	19.8	0	30.19	0
5145MtyBay	9	C	9/21/2007	10:05	237.149	36.961		189.7	0	8.8322	0	34.0937	0	26.355	0	60.6	0	20.8	0	30.15	0
5145MtyBay	9	C	9/21/2007	10:05	237.149	36.961		181.12	0	8.9281	0	34.0728	0	26.323	0	63.2	0	21.7	0	29.66	0
5145MtyBay	9	C	9/21/2007	10:05	237.149	36.961		171.12	0	9.036	0	34.05	0	26.287	0	67.1	0	23.1	0	29.05	0
5145MtyBay	9	C	9/21/2007	10:05	237.149	36.961		160.8	0	9.1557	0	34.025	0	26.247	0	71.1	0	24.6	0	28.28	0
5145MtyBay	9	C	9/21/2007	10:05	237.149	36.961		151.36	0	9.2831	0	33.9969	0	26.203	0	78.3	0	27.1	0	27.78	0
5145MtyBay	9	C	9/21/2007	10:05	237.149	36.961		141.35	0	9.3384	0	33.9861	0	26.185	0	82.1	0	28.5	0	27.65	0
5145MtyBay	9	C	9/21/2007	10:05	237.149	36.961		131.26	0	9.4406	0	33.9648	0	26.15	0	85.8	0	29.8	0	27.28	0
5145MtyBay	9	C	9/21/2007	10:05	237.149	36.961		121.71	0	9.519	0	33.9475	0	26.123	0	89	0	31	0	26.84	0
5145MtyBay	9	C	9/21/2007	10:05	237.149	36.961		111.56	0	9.6495	0	33.9221	0	26.08	0	93.5	0	32.6	0	26.37	0
5145MtyBay	9	C	9/21/2007	10:05	237.149	36.961		101.62	0	9.8117	0	33.8959	0	26.031	0	97.3	0	34.1	0	26.33	0
5145MtyBay	9	C	9/21/2007	10:05	237.149	36.961		96.21	0	9.8622	0	33.8871	0	26.015	0	98.6	0	34.6	0	25.96	0
5145MtyBay	9	C	9/21/2007	10:05	237.149	36.961		90.93	0	9.9075	0	33.8899	0	26.01	0	100.7	0	35.3	0	26.34	0
5145MtyBay	9	C	9/21/2007	10:05	237.149	36.961		86.55	0	10.0258	0	33.8703	0	25.974	0	99.5	0	35	0	25.98	0
5145MtyBay	9	C	9/21/2007	10:05	237.149	36.961		81.71	0	10.0298	0	33.8526	0	25.958	0	101.8	0	35.8	0	25.29	0
5145MtyBay	9	C	9/21/2007	10:05	237.149	36.961		76.17	0	10.0749	0	33.8329	0	25.934	0	110.4	0	38.9	0	24.68	0
5145MtyBay	9	C	9/21/2007	10:05	237.149	36.961		71.58	0	10.1159	0	33.8283	0	25.923	0	115.2	0	40.6	0	24.64	0
5145MtyBay	9	C	9/21/2007	10:05	237.149	36.961		66.36	0	10.1795	0	33.8237	0	25.908	0	121.1	0	42.7	0	24.22	0
5145MtyBay	9	C	9/21/2007	10:05	237.149	36.961		61.62	0	10.2388	0	33.8085	0	25.886	0	124.4	0	44	0	24.01	0
5145MtyBay	9	C	9/21/2007	10:05	237.149	36.961		56.67	0	10.3189	0	33.7425	0	25.817	0	130.7	0	46.2	0	23.15	0
5145MtyBay	9	C	9/21/2007	10:05	237.149	36.961		51.73	0	10.4393	0	33.6228	0	25.696	0	142.3	0	50.4	0	21.28	0
5145MtyBay	9	C	9/21/2007	10:05	237.149	36.961		46.56	0	11.0062	0	33.6001	0	25.576	0	154.3	0	55.4	0	19.77	0
5145MtyBay	9	C	9/21/2007	10:05	237.149	36.961		41.64	0	11.3102	0	33.5849	0	25.508	0	173.2	0	62.5	0	18.36	0
5145MtyBay	9	C	9/21/2007	10:05	237.149	36.961		36.18	0	11.4168	0	33.5941	0	25.497	0	179.1	0	64.8	0	18.76	0
5145MtyBay	9	C	9/21/2007	10:05	237.149	36.961		31.72	0	11.7371	0	33.5452	0	25.396	0	182.3	0	66.4	0	16.79	0
5145MtyBay	9	C	9/21/2007	10:05	237.149	36.961		26.93	0	12.7164	0	33.4024	0	25.089	0	196.8	0	73.2	0	13.36	0
5145MtyBay	9	C	9/21/2007	10:05	237.149	36.961		21.95	0	13.588	0	33.4093	0	24.92	0	242.2	0	91.7	0	7.12	0
5145MtyBay	9	C	9/21/2007	10:05	237.149	36.961		16.48	0	13.7798	0	33.4226	0	24.891	0	254	0	96.5	0	6.55	0
5145MtyBay	9	C	9/21/2007	10:05	237.149	36.961		11.42	0	13.9706	0	33.4286	0	24.857	0	256.2	0	97.7	0	6.42	0
5145MtyBay	9	C	9/21/2007	10:05	237.149	36.961		7.47	0	14.0244	0	33.4278	0	24.845	0	259.8	0	99.2	0	6.21	0
5145MtyBay	9	C	9/21/2007	10:05	237.149	36.961															
5145MtyBay	10	C	9/21/2007	14:21	237.119	37.011		237.89	0	8.2846	0	34.1643	0	26.5788	0	49.9	0	17.4	0	31.23	0
5145MtyBay	10	C	9/21/2007	14:22	237.119	37.011		230.51	0	8.3237	0	34.1622	0	26.5711	0	50.2	0	17.5	0	31.04	0
5145MtyBay	10	C	9/21/2007	14:24	237.119	37.011		221.2	0	8.3799	0	34.1583	0	26.5594	0	51.2	0	17.9	0	30.79	0
5145MtyBay	10	C	9/21/2007	14:25	237.119	37.011		210.89	0	8.5121	0	34.1493	0	26.532	0	51.2	0	17.9	0	30.48	0
5145MtyBay	10	C	9/21/2007	14:26	237.119	37.011		200.54	0	8.574	0	34.1392	0	26.5144	0	53.1	0	18.6	0	30.45	0
5145MtyBay	10	C	9/21/2007	14:28	237.119	37.011		191.62	0	8.6533	0	34.1338	0	26.4978	0	54.9	0	19.3	0	30.23	0
5145MtyBay	10	C	9/21/2007	14:29	237.119	37.011		180.68	0	8.7354	0	34.1224	0	26.4759	0	56.4	0	19.9	0	29.83	0
5145MtyBay	10	C	9/21/2007	14:31	237.119	37.011		171.15	0	8.7831	0	34.1178	0	26.4647	0	57.5	0	20.3	0	29.73	0
5145MtyBay	10	C	9/21/2007	14:32	237.119	37.011		160.74	0	8.8324	0	34.1037	0	26.4458	0	59.8	0	21.1	0	29.66	0
5145MtyBay	10	C	9/21/2007	14:34	237.119	37.011		151.02	0	8.9119	0	34.0764	0	26.4117	0	61.8	0	21.8	0	29.39	0
5145MtyBay	10	C	9/21/2007	14:36	237.119	37.011		140.85	0	8.9582	0	34.0624	0	26.3933	0	64.7	0	22.9	0	29.17	0
5145MtyBay	10	C	9/21/2007	14:37	237.119	37.011		131.44	0	9.1607	0	34.0241	0	26.3309	0	68.3	0	24.3	0	28.47	0
5145MtyBay	10	C	9/21/2007	14:39	237.119	37.011		121.33	0	9.3239	0	33.9901	0	26.2779	0	73.6	0	26.2	0	27.66	0
5145MtyBay	10	C	9/21/2007	14:42	237.119	37.011		111.13	0	9.5138	0	33.9494	0	26.2149	0	83.8	0	30	0	26.64	0
5145MtyBay	10	C	9/21/2007	14:44	237.119	37.011		101.33	0	9.5866	0	33.9345	0	26.1912	0	90.7	0	32.5	0	26.23	0
5145MtyBay	10	C	9/21/2007	14:45	237.119	37.011		96.29	0	9.669	0	33.9189	0	26.1653	0	94.5	0	33.9	0	25.9	0
5145MtyBay	10	C	9/21/2007	14:47	237.119	37.011		91.52	0	9.7088	0	33.9137	0	26.1546	0	97.2	0	34.9	0	25.82	0
5145MtyBay	10	C	9/21/2007	14:48	237.119	37.011		86.65	0	9.7662	0	33.8977	0	26.1324	0	99.5	0	35.8	0	25.71	0
5145MtyBay	10	C	9/21/2007	14:49	237.119	37.011		81.74	0	9.7936	0	33.8933	0	26.1244	0	101.3	0	36.4	0	25.69	0
5145MtyBay	10	C	9/21/2007	14:51	237.119	37.011		76.47	0	9.9596	0	33.8727	0	26.0804	0	104	0	37.5	0	25.09	0
5145MtyBay	10	C	9/21/2007	14:52	237.119	37.011		71.58	0	10.0426	0	33.8571	0	26.0541	0	106	0	38.3	0	25.02	0
5145MtyBay	10	C	9/21/2007	14:54	237.119	37.011		66.64	0	10.0882	0	33.8288	0	26.0242	0	109.9	0	39.8	0	24.62	0
5145MtyBay	10	C	9/21/2007	14:55	237.119	37.011		61.55	0	10.3086	0	33.8073	0	25.9697	0	117.1	0	42.6	0	23.64	0
5145MtyBay	10	C	9/21/2007	14:58	237.119	37.011		56.75	0	10.4456	0	33.7867	0	25.9299	0	125.4	0	45.7	0	23.06	0
5145MtyBay	10	C	9/21/2007	15:04	237.119	37.011		51.48	0	10.6345	0	33.688	0	25.82	0	143.1	0	52.3	0	21.57	0
5145MtyBay	10	C	9/21/2007	15:06	237.119	37.011		46.57	0	10.7769	0	33.6528	0	25.7675	0	153.9	0	56.4	0	20.24	0
5145MtyBay	10	C	9/21/2007	15:08	237.119	37.011		41.42	0	10.8763	0	33.6145	0	25.72	0	157.8	0	58	0	19.85	0
5145MtyBay	10	C	9/21/2007	15:10	237.119	37.011		36.76	0	11.1828	0	33.5919	0	25.6476	0	164.9	0	61	0	18.69	0
5145MtyBay	10	C	9/21/2007	15:15	237.119	37.011		31.88	0	11.9613	0	33.482	0	25.4188	0	181.8	0	68.3	0	15.79	0
5145MtyBay	10	C	9/21/2007	15:27	237.119	37.011		26.67	0	13.954	0	33.4225	0	24.9792	0	247.2	0	96.6	0	5.93	0
5145MtyBay	10	C	9/21/2007	15:29	237.119	37.011		21.49	0	13.9731	0	33.4251	0	24.9771	0	250.4	0	97.9	0	6.22	0
5145MtyBay	10	C	9/21/2007	15:30	237.119	37.011		16.54	0	13.972	0	33.4235	0	24.9759	0	251.6	0	98.4	0	6.25	0
5145MtyBay	10	C	9/21/2007	15:31	237.119	37.011		11.62	0	13.9875	0	33.4249	0	24.9737	0	252.1	0	98.6	0	6.36	0
5145MtyBay	10	C	9/21/2007	15:32	237.119	37.011		7.44	0	14.0021	0	33.4261	0	24.9714	0	252.8	0	98.9	0	6.3	0
5145MtyBay	10	C	9/21/2007	15:32	237.119	37.011															
