//0																					
//Oxygen,  1.07
//Nitrate, 3,1,4,0
//Nitrate, 4,1,-2.5,0
//Nitrate, 9, 1, 1,0
//Nitrate, 177, 1, 0, 150
//Nitrate, 184, 1, 0, 20
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth [m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF
5146SoOcn	 204	C	12/01/2010	12:35	  66.552	-46.921		   221.52	0	  2.6956	0	33.8736	0	26.965	0	301.10	0	89.41	0	32.42	0
5146SoOcn	 204	C	12/01/2010	12:35	  66.552	-46.921		   211.22	0	  2.7390	0	33.8321	0	26.927	0	310.09	0	92.15	0	29.56	0
5146SoOcn	 204	C	12/01/2010	12:35	  66.552	-46.921		   201.25	0	  2.7776	0	33.8141	0	26.908	0	318.75	0	94.81	0	29.84	0
5146SoOcn	 204	C	12/01/2010	12:35	  66.552	-46.921		   191.18	0	  2.8378	0	33.8001	0	26.891	0	321.86	0	95.87	0	29.71	0
5146SoOcn	 204	C	12/01/2010	12:35	  66.552	-46.921		   181.16	0	  2.9230	0	33.7884	0	26.873	0	325.07	0	97.02	0	29.30	0
5146SoOcn	 204	C	12/01/2010	12:35	  66.552	-46.921		   171.14	0	  3.0285	0	33.7767	0	26.852	0	326.67	0	97.75	0	28.55	0
5146SoOcn	 204	C	12/01/2010	12:35	  66.552	-46.921		   160.89	0	  3.2070	0	33.7692	0	26.828	0	326.99	0	98.28	0	27.73	0
5146SoOcn	 204	C	12/01/2010	12:35	  66.552	-46.921		   151.18	0	  3.2390	0	33.7664	0	26.822	0	327.21	0	98.42	0	29.81	0
5146SoOcn	 204	C	12/01/2010	12:35	  66.552	-46.921		   140.79	0	  3.3694	0	33.7577	0	26.801	0	326.89	0	98.63	0	28.80	0
5146SoOcn	 204	C	12/01/2010	12:35	  66.552	-46.921		   130.82	0	  3.4242	0	33.7583	0	26.796	0	328.17	0	99.15	0	29.33	0
5146SoOcn	 204	C	12/01/2010	12:35	  66.552	-46.921		   121.58	0	  3.4472	0	33.7557	0	26.791	0	328.28	0	99.24	0	25.64	0
5146SoOcn	 204	C	12/01/2010	12:35	  66.552	-46.921		   111.22	0	  3.5534	0	33.7479	0	26.773	0	327.96	0	99.40	0	28.40	0
5146SoOcn	 204	C	12/01/2010	12:35	  66.552	-46.921		   101.19	0	  3.8878	0	33.7357	0	26.726	0	327.63	0	100.11	0	27.98	0
5146SoOcn	 204	C	12/01/2010	12:35	  66.552	-46.921		    96.13	0	  4.0361	0	33.7445	0	26.717	0	327.85	0	100.55	0	29.59	0
5146SoOcn	 204	C	12/01/2010	12:35	  66.552	-46.921		    91.22	0	  4.2601	0	33.7220	0	26.673	0	327.21	0	100.89	0	27.74	0
5146SoOcn	 204	C	12/01/2010	12:35	  66.552	-46.921		    86.65	0	  4.3636	0	33.7157	0	26.656	0	327.10	0	101.10	0	25.60	0
5146SoOcn	 204	C	12/01/2010	12:35	  66.552	-46.921		    81.21	0	  4.4942	0	33.7136	0	26.639	0	326.56	0	101.26	0	25.25	0
5146SoOcn	 204	C	12/01/2010	12:35	  66.552	-46.921		    76.30	0	  4.5741	0	33.7133	0	26.629	0	326.99	0	101.58	0	26.89	0
5146SoOcn	 204	C	12/01/2010	12:35	  66.552	-46.921		    71.14	0	  4.5956	0	33.7138	0	26.627	0	326.89	0	101.60	0	25.40	0
5146SoOcn	 204	C	12/01/2010	12:35	  66.552	-46.921		    66.21	0	  4.7033	0	33.7139	0	26.614	0	326.78	0	101.84	0	26.68	0
5146SoOcn	 204	C	12/01/2010	12:35	  66.552	-46.921		    61.65	0	  4.9825	0	33.7012	0	26.57	0	325.60	0	102.14	0	25.38	0
5146SoOcn	 204	C	12/01/2010	12:35	  66.552	-46.921		    56.63	0	  5.0522	0	33.7033	0	26.563	0	326.46	0	102.59	0	24.48	0
5146SoOcn	 204	C	12/01/2010	12:35	  66.552	-46.921		    51.31	0	  5.1073	0	33.7033	0	26.556	0	326.67	0	102.79	0	25.95	0
5146SoOcn	 204	C	12/01/2010	12:35	  66.552	-46.921		    46.40	0	  5.1393	0	33.7032	0	26.552	0	326.99	0	102.97	0	25.57	0
5146SoOcn	 204	C	12/01/2010	12:35	  66.552	-46.921		    41.37	0	  5.1524	0	33.7029	0	26.551	0	327.21	0	103.07	0	26.05	0
5146SoOcn	 204	C	12/01/2010	12:35	  66.552	-46.921		    36.12	0	  5.1614	0	33.7025	0	26.549	0	327.53	0	103.19	0	27.35	0
5146SoOcn	 204	C	12/01/2010	12:35	  66.552	-46.921		    31.72	0	  5.1708	0	33.7027	0	26.548	0	327.96	0	103.35	0	20.98	0
5146SoOcn	 204	C	12/01/2010	12:35	  66.552	-46.921		    26.78	0	  5.1773	0	33.7022	0	26.547	0	328.28	0	103.47	0	24.79	0
5146SoOcn	 204	C	12/01/2010	12:35	  66.552	-46.921		    21.23	0	  5.1984	0	33.7022	0	26.544	0	328.17	0	103.48	0	23.79	0
5146SoOcn	 204	C	12/01/2010	12:35	  66.552	-46.921		    16.55	0	  5.2109	0	33.7009	0	26.542	0	328.28	0	103.55	0	25.02	0
5146SoOcn	 204	C	12/01/2010	12:35	  66.552	-46.921		    11.51	0	  5.2366	0	33.7011	0	26.539	0	327.85	0	103.48	0	23.16	0
5146SoOcn	 204	C	12/01/2010	12:35	  66.552	-46.921		     7.46	0	  5.2780	0	33.6984	0	26.531	0	327.85	0	103.58	0	22.64	0
5146SoOcn	 204	C	12/01/2010	12:35	  66.552	-46.921																	
5146SoOcn	 205	C	12/06/2010	15:59	  66.545	-46.938		   799.53	0	  2.3498	0	34.5732	0	27.569	0	171.63	0	50.76	0	35.90	0
5146SoOcn	 205	C	12/06/2010	15:59	  66.545	-46.938		   751.29	0	  2.3539	0	34.5491	0	27.549	0	172.16	0	50.92	0	37.49	0
5146SoOcn	 205	C	12/06/2010	15:59	  66.545	-46.938		   700.65	0	  2.3520	0	34.4993	0	27.509	0	174.41	0	51.56	0	38.23	0
5146SoOcn	 205	C	12/06/2010	15:59	  66.545	-46.938		   651.65	0	  2.3503	0	34.4445	0	27.464	0	181.58	0	53.66	0	37.55	0
5146SoOcn	 205	C	12/06/2010	15:59	  66.545	-46.938		   600.64	0	  2.3517	0	34.4004	0	27.428	0	187.79	0	55.48	0	37.91	0
5146SoOcn	 205	C	12/06/2010	15:59	  66.545	-46.938		   551.67	0	  2.3609	0	34.3529	0	27.389	0	194.63	0	57.50	0	39.81	0
5146SoOcn	 205	C	12/06/2010	15:59	  66.545	-46.938		   501.19	0	  2.3538	0	34.3150	0	27.358	0	202.02	0	59.65	0	36.44	0
5146SoOcn	 205	C	12/06/2010	15:59	  66.545	-46.938		   451.58	0	  2.3342	0	34.2584	0	27.314	0	214.86	0	63.39	0	36.02	0
5146SoOcn	 205	C	12/06/2010	15:59	  66.545	-46.938		   401.37	0	  2.3233	0	34.2096	0	27.276	0	226.84	0	66.89	0	35.42	0
5146SoOcn	 205	C	12/06/2010	15:59	  66.545	-46.938		   381.09	0	  2.3322	0	34.1603	0	27.235	0	234.65	0	69.18	0	34.60	0
5146SoOcn	 205	C	12/06/2010	15:59	  66.545	-46.938		   361.06	0	  2.3521	0	34.1182	0	27.198	0	248.03	0	73.14	0	34.09	0
5146SoOcn	 205	C	12/06/2010	15:59	  66.545	-46.938		   350.59	0	  2.3569	0	34.1057	0	27.188	0	251.88	0	74.28	0	33.70	0
5146SoOcn	 205	C	12/06/2010	15:59	  66.545	-46.938		   340.74	0	  2.3840	0	34.0711	0	27.157	0	256.05	0	75.54	0	32.93	0
5146SoOcn	 205	C	12/06/2010	15:59	  66.545	-46.938		   330.70	0	  2.3984	0	34.0562	0	27.143	0	262.90	0	77.58	0	33.68	0
5146SoOcn	 205	C	12/06/2010	15:59	  66.545	-46.938		   320.49	0	  2.4234	0	34.0330	0	27.122	0	267.82	0	79.07	0	33.37	0
5146SoOcn	 205	C	12/06/2010	15:59	  66.545	-46.938		   310.72	0	  2.4653	0	34.0061	0	27.096	0	273.92	0	80.94	0	32.25	0
5146SoOcn	 205	C	12/06/2010	15:59	  66.545	-46.938		   301.23	0	  2.4846	0	33.9961	0	27.086	0	277.34	0	81.99	0	32.09	0
5146SoOcn	 205	C	12/06/2010	15:59	  66.545	-46.938		   291.20	0	  2.5289	0	33.9645	0	27.056	0	282.16	0	83.49	0	32.78	0
5146SoOcn	 205	C	12/06/2010	15:59	  66.545	-46.938		   281.26	0	  2.5333	0	33.9523	0	27.045	0	287.08	0	84.95	0	31.43	0
5146SoOcn	 205	C	12/06/2010	15:59	  66.545	-46.938		   271.09	0	  2.5386	0	33.9445	0	27.039	0	290.18	0	85.87	0	30.38	0
5146SoOcn	 205	C	12/06/2010	15:59	  66.545	-46.938		   260.90	0	  2.5446	0	33.9295	0	27.026	0	293.18	0	86.76	0	30.98	0
5146SoOcn	 205	C	12/06/2010	15:59	  66.545	-46.938		   250.76	0	  2.5457	0	33.9227	0	27.02	0	296.28	0	87.68	0	32.46	0
5146SoOcn	 205	C	12/06/2010	15:59	  66.545	-46.938		   240.73	0	  2.5123	0	33.8877	0	26.995	0	301.21	0	89.04	0	31.40	0
5146SoOcn	 205	C	12/06/2010	15:59	  66.545	-46.938		   231.05	0	  2.4844	0	33.8597	0	26.975	0	308.27	0	91.05	0	29.81	0
5146SoOcn	 205	C	12/06/2010	15:59	  66.545	-46.938		   221.05	0	  2.4737	0	33.8448	0	26.964	0	316.19	0	93.35	0	28.18	0
5146SoOcn	 205	C	12/06/2010	15:59	  66.545	-46.938		   211.17	0	  2.5042	0	33.8185	0	26.939	0	322.82	0	95.37	0	31.00	0
5146SoOcn	 205	C	12/06/2010	15:59	  66.545	-46.938		   200.96	0	  2.5255	0	33.8084	0	26.929	0	327.74	0	96.87	0	29.74	0
5146SoOcn	 205	C	12/06/2010	15:59	  66.545	-46.938		   191.44	0	  2.5426	0	33.8009	0	26.921	0	330.95	0	97.85	0	26.75	0
5146SoOcn	 205	C	12/06/2010	15:59	  66.545	-46.938		   181.73	0	  2.6075	0	33.7938	0	26.909	0	332.34	0	98.42	0	29.54	0
5146SoOcn	 205	C	12/06/2010	15:59	  66.545	-46.938		   170.05	0	  2.6380	0	33.7949	0	26.907	0	333.09	0	98.72	0	27.41	0
5146SoOcn	 205	C	12/06/2010	15:59	  66.545	-46.938		   161.12	0	  2.7079	0	33.7903	0	26.896	0	332.77	0	98.79	0	25.72	0
5146SoOcn	 205	C	12/06/2010	15:59	  66.545	-46.938		   151.01	0	  2.7947	0	33.7917	0	26.888	0	331.06	0	98.50	0	27.33	0
5146SoOcn	 205	C	12/06/2010	15:59	  66.545	-46.938		   140.96	0	  3.0229	0	33.7715	0	26.849	0	328.70	0	98.34	0	25.66	0
5146SoOcn	 205	C	12/06/2010	15:59	  66.545	-46.938		   130.72	0	  3.1073	0	33.7697	0	26.838	0	328.70	0	98.55	0	26.92	0
5146SoOcn	 205	C	12/06/2010	15:59	  66.545	-46.938		   121.19	0	  3.3096	0	33.7572	0	26.807	0	328.06	0	98.84	0	27.57	0
5146SoOcn	 205	C	12/06/2010	15:59	  66.545	-46.938		   111.24	0	  3.3694	0	33.7597	0	26.803	0	327.85	0	98.92	0	27.05	0
5146SoOcn	 205	C	12/06/2010	15:59	  66.545	-46.938		   100.78	0	  3.4185	0	33.7575	0	26.796	0	327.63	0	98.98	0	27.56	0
5146SoOcn	 205	C	12/06/2010	15:59	  66.545	-46.938		    95.91	0	  3.4922	0	33.7522	0	26.783	0	327.10	0	98.99	0	27.66	0
5146SoOcn	 205	C	12/06/2010	15:59	  66.545	-46.938		    90.88	0	  3.5448	0	33.7548	0	26.78	0	327.42	0	99.22	0	28.15	0
5146SoOcn	 205	C	12/06/2010	15:59	  66.545	-46.938		    85.64	0	  3.5992	0	33.7483	0	26.769	0	327.42	0	99.35	0	27.40	0
5146SoOcn	 205	C	12/06/2010	15:59	  66.545	-46.938		    80.73	0	  3.6571	0	33.7448	0	26.759	0	327.10	0	99.39	0	27.76	0
5146SoOcn	 205	C	12/06/2010	15:59	  66.545	-46.938		    75.80	0	  3.7435	0	33.7404	0	26.746	0	327.21	0	99.63	0	27.38	0
5146SoOcn	 205	C	12/06/2010	15:59	  66.545	-46.938		    70.99	0	  3.8913	0	33.7344	0	26.725	0	326.46	0	99.76	0	28.63	0
5146SoOcn	 205	C	12/06/2010	15:59	  66.545	-46.938		    66.47	0	  4.1278	0	33.7244	0	26.69	0	325.92	0	100.17	0	25.66	0
5146SoOcn	 205	C	12/06/2010	15:59	  66.545	-46.938		    61.25	0	  4.2974	0	33.7223	0	26.669	0	326.67	0	100.81	0	28.16	0
5146SoOcn	 205	C	12/06/2010	15:59	  66.545	-46.938		    56.01	0	  4.5844	0	33.7147	0	26.629	0	325.39	0	101.11	0	26.66	0
5146SoOcn	 205	C	12/06/2010	15:59	  66.545	-46.938		    51.53	0	  4.7328	0	33.7116	0	26.609	0	325.39	0	101.47	0	25.11	0
5146SoOcn	 205	C	12/06/2010	15:59	  66.545	-46.938		    46.38	0	  4.8301	0	33.7081	0	26.594	0	325.60	0	101.78	0	26.38	0
5146SoOcn	 205	C	12/06/2010	15:59	  66.545	-46.938		    41.75	0	  4.8523	0	33.7112	0	26.594	0	326.03	0	101.97	0	27.18	0
5146SoOcn	 205	C	12/06/2010	15:59	  66.545	-46.938		    36.66	0	  4.9378	0	33.7069	0	26.58	0	325.71	0	102.07	0	24.62	0
5146SoOcn	 205	C	12/06/2010	15:59	  66.545	-46.938		    31.68	0	  5.0474	0	33.7049	0	26.565	0	325.71	0	102.34	0	26.59	0
5146SoOcn	 205	C	12/06/2010	15:59	  66.545	-46.938		    26.07	0	  5.1550	0	33.7041	0	26.551	0	326.24	0	102.77	0	23.92	0
5146SoOcn	 205	C	12/06/2010	15:59	  66.545	-46.938		    21.34	0	  5.1958	0	33.7041	0	26.546	0	327.21	0	103.18	0	23.44	0
5146SoOcn	 205	C	12/06/2010	15:59	  66.545	-46.938		    16.72	0	  5.2206	0	33.7041	0	26.543	0	328.17	0	103.54	0	25.29	0
5146SoOcn	 205	C	12/06/2010	15:59	  66.545	-46.938		    11.51	0	  5.3805	0	33.7030	0	26.522	0	329.56	0	104.38	0	25.72	0
5146SoOcn	 205	C	12/06/2010	15:59	  66.545	-46.938		     7.71	0	  5.4987	0	33.7043	0	26.508	0	330.31	0	104.91	0	23.75	0
5146SoOcn	 205	C	12/06/2010	15:59	  66.545	-46.938																	
5146SoOcn	 206	C	12/11/2010	19:19	  66.544	-46.953		   801.83	0	  2.3495	0	34.5758	0	27.571	0	171.52	0	50.73	0	36.34	0
5146SoOcn	 206	C	12/11/2010	19:19	  66.544	-46.953		   751.39	0	  2.3499	0	34.5625	0	27.561	0	171.52	0	50.73	0	37.15	0
5146SoOcn	 206	C	12/11/2010	19:19	  66.544	-46.953		   700.97	0	  2.3541	0	34.5312	0	27.535	0	173.77	0	51.39	0	37.44	0
5146SoOcn	 206	C	12/11/2010	19:19	  66.544	-46.953		   650.69	0	  2.3499	0	34.4794	0	27.493	0	177.41	0	52.44	0	37.04	0
5146SoOcn	 206	C	12/11/2010	19:19	  66.544	-46.953		   601.58	0	  2.3527	0	34.4249	0	27.448	0	184.68	0	54.57	0	37.18	0
5146SoOcn	 206	C	12/11/2010	19:19	  66.544	-46.953		   551.39	0	  2.3495	0	34.3781	0	27.41	0	190.78	0	56.35	0	35.65	0
5146SoOcn	 206	C	12/11/2010	19:19	  66.544	-46.953		   501.09	0	  2.3481	0	34.3363	0	27.376	0	197.84	0	58.42	0	37.11	0
5146SoOcn	 206	C	12/11/2010	19:19	  66.544	-46.953		   451.24	0	  2.3329	0	34.2883	0	27.339	0	206.94	0	61.06	0	37.48	0
5146SoOcn	 206	C	12/11/2010	19:19	  66.544	-46.953		   400.52	0	  2.3326	0	34.1973	0	27.265	0	226.31	0	66.74	0	38.69	0
5146SoOcn	 206	C	12/11/2010	19:19	  66.544	-46.953		   381.09	0	  2.3391	0	34.1723	0	27.244	0	235.29	0	69.39	0	36.24	0
5146SoOcn	 206	C	12/11/2010	19:19	  66.544	-46.953		   360.61	0	  2.3447	0	34.1545	0	27.229	0	240.64	0	70.97	0	32.84	0
5146SoOcn	 206	C	12/11/2010	19:19	  66.544	-46.953		   351.48	0	  2.3490	0	34.1416	0	27.218	0	242.25	0	71.44	0	35.89	0
5146SoOcn	 206	C	12/11/2010	19:19	  66.544	-46.953		   341.27	0	  2.3575	0	34.1211	0	27.2	0	246.53	0	72.71	0	34.78	0
5146SoOcn	 206	C	12/11/2010	19:19	  66.544	-46.953		   331.30	0	  2.3624	0	34.1131	0	27.193	0	249.85	0	73.69	0	35.69	0
5146SoOcn	 206	C	12/11/2010	19:19	  66.544	-46.953		   320.94	0	  2.3642	0	34.1096	0	27.19	0	251.99	0	74.33	0	35.37	0
5146SoOcn	 206	C	12/11/2010	19:19	  66.544	-46.953		   310.84	0	  2.3651	0	34.1072	0	27.188	0	253.38	0	74.74	0	33.93	0
5146SoOcn	 206	C	12/11/2010	19:19	  66.544	-46.953		   300.97	0	  2.3679	0	34.1022	0	27.184	0	254.45	0	75.05	0	33.89	0
5146SoOcn	 206	C	12/11/2010	19:19	  66.544	-46.953		   291.56	0	  2.4126	0	34.0394	0	27.128	0	262.04	0	77.35	0	33.03	0
5146SoOcn	 206	C	12/11/2010	19:19	  66.544	-46.953		   281.61	0	  2.4113	0	34.0007	0	27.097	0	275.53	0	81.30	0	32.29	0
5146SoOcn	 206	C	12/11/2010	19:19	  66.544	-46.953		   270.95	0	  2.4104	0	33.9600	0	27.064	0	286.44	0	84.50	0	32.95	0
5146SoOcn	 206	C	12/11/2010	19:19	  66.544	-46.953		   261.38	0	  2.4095	0	33.9214	0	27.032	0	294.36	0	86.81	0	30.33	0
5146SoOcn	 206	C	12/11/2010	19:19	  66.544	-46.953		   251.37	0	  2.4129	0	33.8890	0	27.006	0	303.88	0	89.61	0	31.90	0
5146SoOcn	 206	C	12/11/2010	19:19	  66.544	-46.953		   241.17	0	  2.4447	0	33.8452	0	26.967	0	317.26	0	93.60	0	30.32	0
5146SoOcn	 206	C	12/11/2010	19:19	  66.544	-46.953		   230.72	0	  2.4994	0	33.8163	0	26.938	0	324.85	0	95.95	0	28.28	0
5146SoOcn	 206	C	12/11/2010	19:19	  66.544	-46.953		   221.68	0	  2.5128	0	33.8117	0	26.933	0	328.06	0	96.93	0	28.85	0
5146SoOcn	 206	C	12/11/2010	19:19	  66.544	-46.953		   211.57	0	  2.6071	0	33.7957	0	26.91	0	331.38	0	98.13	0	28.71	0
5146SoOcn	 206	C	12/11/2010	19:19	  66.544	-46.953		   201.45	0	  2.6969	0	33.7881	0	26.895	0	331.81	0	98.48	0	27.71	0
5146SoOcn	 206	C	12/11/2010	19:19	  66.544	-46.953		   190.71	0	  2.7708	0	33.7852	0	26.886	0	331.49	0	98.56	0	27.03	0
5146SoOcn	 206	C	12/11/2010	19:19	  66.544	-46.953		   181.00	0	  2.8113	0	33.7844	0	26.881	0	331.17	0	98.56	0	29.79	0
5146SoOcn	 206	C	12/11/2010	19:19	  66.544	-46.953		   170.76	0	  2.8285	0	33.7833	0	26.878	0	331.06	0	98.57	0	28.47	0
5146SoOcn	 206	C	12/11/2010	19:19	  66.544	-46.953		   160.60	0	  2.8643	0	33.7810	0	26.873	0	330.95	0	98.63	0	28.65	0
5146SoOcn	 206	C	12/11/2010	19:19	  66.544	-46.953		   151.38	0	  2.9030	0	33.7818	0	26.869	0	330.63	0	98.63	0	27.60	0
5146SoOcn	 206	C	12/11/2010	19:19	  66.544	-46.953		   140.61	0	  3.0374	0	33.7721	0	26.848	0	329.77	0	98.70	0	25.65	0
5146SoOcn	 206	C	12/11/2010	19:19	  66.544	-46.953		   130.72	0	  3.2135	0	33.7636	0	26.822	0	329.13	0	98.93	0	26.37	0
5146SoOcn	 206	C	12/11/2010	19:19	  66.544	-46.953		   120.89	0	  3.3571	0	33.7576	0	26.802	0	328.38	0	99.05	0	27.00	0
5146SoOcn	 206	C	12/11/2010	19:19	  66.544	-46.953		   110.93	0	  3.4465	0	33.7537	0	26.789	0	327.85	0	99.11	0	29.28	0
5146SoOcn	 206	C	12/11/2010	19:19	  66.544	-46.953		   101.28	0	  3.7267	0	33.7404	0	26.748	0	326.67	0	99.43	0	27.43	0
5146SoOcn	 206	C	12/11/2010	19:19	  66.544	-46.953		    96.59	0	  3.7732	0	33.7399	0	26.743	0	326.78	0	99.57	0	27.86	0
5146SoOcn	 206	C	12/11/2010	19:19	  66.544	-46.953		    91.21	0	  3.7999	0	33.7395	0	26.739	0	326.56	0	99.57	0	28.72	0
5146SoOcn	 206	C	12/11/2010	19:19	  66.544	-46.953		    85.77	0	  3.8002	0	33.7404	0	26.74	0	326.78	0	99.64	0	26.71	0
5146SoOcn	 206	C	12/11/2010	19:19	  66.544	-46.953		    81.34	0	  3.8127	0	33.7397	0	26.738	0	326.56	0	99.61	0	27.98	0
5146SoOcn	 206	C	12/11/2010	19:19	  66.544	-46.953		    75.63	0	  3.8696	0	33.7359	0	26.729	0	326.24	0	99.64	0	28.59	0
5146SoOcn	 206	C	12/11/2010	19:19	  66.544	-46.953		    71.52	0	  3.9862	0	33.7354	0	26.715	0	326.03	0	99.86	0	27.91	0
5146SoOcn	 206	C	12/11/2010	19:19	  66.544	-46.953		    66.38	0	  4.3402	0	33.7127	0	26.656	0	324.10	0	100.12	0	26.07	0
5146SoOcn	 206	C	12/11/2010	19:19	  66.544	-46.953		    61.12	0	  4.5924	0	33.7251	0	26.637	0	325.28	0	101.11	0	27.52	0
5146SoOcn	 206	C	12/11/2010	19:19	  66.544	-46.953		    56.02	0	  4.7552	0	33.7137	0	26.608	0	325.17	0	101.46	0	28.37	0
5146SoOcn	 206	C	12/11/2010	19:19	  66.544	-46.953		    50.95	0	  5.0211	0	33.7037	0	26.567	0	324.53	0	101.90	0	25.88	0
5146SoOcn	 206	C	12/11/2010	19:19	  66.544	-46.953		    46.34	0	  5.2556	0	33.7029	0	26.538	0	324.75	0	102.55	0	25.39	0
5146SoOcn	 206	C	12/11/2010	19:19	  66.544	-46.953		    41.01	0	  5.5432	0	33.6909	0	26.492	0	323.78	0	102.94	0	23.72	0
5146SoOcn	 206	C	12/11/2010	19:19	  66.544	-46.953		    36.07	0	  5.6944	0	33.6911	0	26.472	0	323.78	0	103.31	0	22.64	0
5146SoOcn	 206	C	12/11/2010	19:19	  66.544	-46.953		    31.66	0	  5.7376	0	33.6927	0	26.468	0	324.21	0	103.55	0	26.23	0
5146SoOcn	 206	C	12/11/2010	19:19	  66.544	-46.953		    26.08	0	  5.8108	0	33.6921	0	26.458	0	324.42	0	103.80	0	23.80	0
5146SoOcn	 206	C	12/11/2010	19:19	  66.544	-46.953		    21.04	0	  5.8256	0	33.6931	0	26.457	0	324.96	0	104.00	0	26.75	0
5146SoOcn	 206	C	12/11/2010	19:19	  66.544	-46.953		    15.80	0	  5.8438	0	33.6928	0	26.454	0	325.39	0	104.19	0	23.58	0
5146SoOcn	 206	C	12/11/2010	19:19	  66.544	-46.953		    10.93	0	  5.9603	0	33.6922	0	26.439	0	324.85	0	104.30	0	25.78	0
5146SoOcn	 206	C	12/11/2010	19:19	  66.544	-46.953		     7.27	0	  6.0338	0	33.6918	0	26.429	0	324.64	0	104.41	0	24.22	0
5146SoOcn	 206	C	12/11/2010	19:19	  66.544	-46.953																	
5146SoOcn	 207	C	12/16/2010	22:52	  66.550	-46.973		   800.26	0	  2.3539	0	34.5525	0	27.552	0	171.63	0	50.76	0	37.80	0
5146SoOcn	 207	C	12/16/2010	22:52	  66.550	-46.973		   751.04	0	  2.3525	0	34.5394	0	27.541	0	171.84	0	50.82	0	37.52	0
5146SoOcn	 207	C	12/16/2010	22:52	  66.550	-46.973		   700.92	0	  2.3513	0	34.5122	0	27.519	0	173.88	0	51.41	0	36.30	0
5146SoOcn	 207	C	12/16/2010	22:52	  66.550	-46.973		   651.38	0	  2.3524	0	34.4747	0	27.489	0	177.41	0	52.44	0	36.72	0
5146SoOcn	 207	C	12/16/2010	22:52	  66.550	-46.973		   601.60	0	  2.3519	0	34.4343	0	27.456	0	182.86	0	54.04	0	38.62	0
5146SoOcn	 207	C	12/16/2010	22:52	  66.550	-46.973		   551.38	0	  2.3442	0	34.3802	0	27.413	0	190.35	0	56.22	0	36.88	0
5146SoOcn	 207	C	12/16/2010	22:52	  66.550	-46.973		   501.02	0	  2.3414	0	34.3094	0	27.355	0	202.55	0	59.79	0	35.10	0
5146SoOcn	 207	C	12/16/2010	22:52	  66.550	-46.973		   451.62	0	  2.3297	0	34.2424	0	27.302	0	216.89	0	63.98	0	34.73	0
5146SoOcn	 207	C	12/16/2010	22:52	  66.550	-46.973		   401.12	0	  2.3333	0	34.1924	0	27.261	0	228.12	0	67.27	0	35.51	0
5146SoOcn	 207	C	12/16/2010	22:52	  66.550	-46.973		   380.95	0	  2.3527	0	34.1465	0	27.221	0	239.68	0	70.69	0	35.69	0
5146SoOcn	 207	C	12/16/2010	22:52	  66.550	-46.973		   361.10	0	  2.3654	0	34.1300	0	27.207	0	245.89	0	72.54	0	34.10	0
5146SoOcn	 207	C	12/16/2010	22:52	  66.550	-46.973		   351.36	0	  2.3677	0	34.1264	0	27.203	0	247.38	0	72.98	0	35.60	0
5146SoOcn	 207	C	12/16/2010	22:52	  66.550	-46.973		   340.76	0	  2.3795	0	34.1049	0	27.185	0	250.81	0	74.00	0	32.57	0
5146SoOcn	 207	C	12/16/2010	22:52	  66.550	-46.973		   331.70	0	  2.3900	0	34.0899	0	27.172	0	256.05	0	75.56	0	32.22	0
5146SoOcn	 207	C	12/16/2010	22:52	  66.550	-46.973		   321.09	0	  2.4102	0	34.0563	0	27.142	0	261.29	0	77.13	0	37.33	0
5146SoOcn	 207	C	12/16/2010	22:52	  66.550	-46.973		   310.90	0	  2.4012	0	34.0216	0	27.115	0	270.60	0	79.84	0	31.85	0
5146SoOcn	 207	C	12/16/2010	22:52	  66.550	-46.973		   301.31	0	  2.4007	0	34.0100	0	27.105	0	275.95	0	81.41	0	30.20	0
5146SoOcn	 207	C	12/16/2010	22:52	  66.550	-46.973		   291.55	0	  2.4178	0	33.9871	0	27.085	0	280.66	0	82.83	0	33.02	0
5146SoOcn	 207	C	12/16/2010	22:52	  66.550	-46.973		   278.74	0	  2.4719	0	33.9541	0	27.053	0	287.30	0	84.88	0	30.42	0
5146SoOcn	 207	C	12/16/2010	22:52	  66.550	-46.973		   271.56	0	  2.5262	0	33.9276	0	27.026	0	291.47	0	86.22	0	31.57	0
5146SoOcn	 207	C	12/16/2010	22:52	  66.550	-46.973		   261.68	0	  2.5462	0	33.9228	0	27.02	0	296.82	0	87.84	0	30.14	0
5146SoOcn	 207	C	12/16/2010	22:52	  66.550	-46.973		   251.31	0	  2.6014	0	33.9002	0	26.996	0	298.53	0	88.45	0	31.17	0
5146SoOcn	 207	C	12/16/2010	22:52	  66.550	-46.973		   241.23	0	  2.6944	0	33.8807	0	26.971	0	301.31	0	89.48	0	31.02	0
5146SoOcn	 207	C	12/16/2010	22:52	  66.550	-46.973		   231.47	0	  2.7377	0	33.8595	0	26.95	0	304.42	0	90.48	0	30.06	0
5146SoOcn	 207	C	12/16/2010	22:52	  66.550	-46.973		   220.88	0	  2.7817	0	33.8221	0	26.915	0	312.12	0	92.85	0	27.24	0
5146SoOcn	 207	C	12/16/2010	22:52	  66.550	-46.973		   210.89	0	  2.8789	0	33.7956	0	26.883	0	319.82	0	95.36	0	28.47	0
